time,gFx,gFy,gFz,TgF
2.664267,0.8362,0.0326,0.0320,0.84
2.681470,0.8264,0.0147,0.0308,0.83
2.714350,0.8643,0.0115,0.0701,0.87
2.731193,0.9083,0.0047,0.0869,0.91
2.751745,0.9041,0.0059,0.1007,0.91
2.765505,0.8876,0.0333,0.0975,0.89
2.797190,0.8467,0.0714,0.0729,0.85
2.813937,0.8469,0.0702,0.0515,0.85
2.835043,0.9168,0.0731,0.0626,0.92
2.848251,0.9698,0.0829,0.0836,0.98
2.864997,1.0031,0.1012,0.0733,1.01
2.897800,1.1130,0.1005,0.0660,1.12
2.919088,1.0991,0.1135,0.0140,1.11
2.931522,1.0497,0.0548,-0.0446,1.05
2.951826,0.9838,-0.0663,-0.1206,0.99
2.965205,1.0395,-0.0907,-0.0710,1.05
2.997933,1.2779,0.1449,0.0878,1.29
3.015036,1.3272,0.2828,0.0547,1.36
3.030427,1.2525,0.2688,0.0857,1.28
3.058048,1.1585,0.1715,0.1873,1.19
3.072673,1.0686,0.1422,0.2390,1.10
3.098897,0.9193,0.2090,0.4011,1.02
3.114415,0.8878,0.3091,0.3620,1.01
3.130378,0.8758,0.3433,0.2316,0.97
3.150769,0.9332,0.2473,0.0310,0.97
3.179948,1.1362,0.1352,0.0760,1.15
3.199073,1.1814,0.1577,0.1610,1.20
3.214919,1.1760,0.1860,0.1801,1.20
3.231807,1.1755,0.2001,0.1537,1.20
3.255582,1.0590,0.1955,0.1393,1.09
3.279778,0.9323,0.1980,0.0792,0.96
3.297271,0.8291,0.1799,0.0208,0.85
3.313788,0.7870,0.1484,-0.0221,0.80
3.333272,0.7409,0.1088,-0.0429,0.75
3.362555,0.7223,0.0856,-0.0700,0.73
3.379571,0.7619,0.0968,-0.0444,0.77
3.396936,0.8257,0.1102,-0.0336,0.83
3.413313,0.8208,0.1215,-0.0400,0.83
3.450555,0.8022,0.1286,-0.0673,0.82
3.463880,0.7870,0.1322,-0.0915,0.80
3.479917,0.7954,0.1275,-0.0915,0.81
3.495848,0.8347,0.1100,-0.0072,0.84
3.529282,0.9918,0.1445,0.1007,1.01
3.551950,1.1028,0.2004,0.1470,1.13
3.564812,1.1455,0.2185,0.1588,1.18
3.580127,1.2019,0.2307,0.1365,1.23
3.596833,1.2371,0.2253,0.0750,1.26
3.629906,1.1380,0.1415,-0.1895,1.16
3.649685,1.2007,0.0513,-0.1324,1.21
3.663582,1.3113,0.0476,-0.0800,1.31
3.679907,1.5168,0.1268,0.0338,1.52
3.696478,1.4631,0.2619,0.1297,1.49
3.733834,0.9342,0.4433,0.1188,1.04
3.745829,0.8606,0.4193,0.1390,0.97
3.763837,0.7739,0.3404,0.2450,0.88
3.779269,0.7434,0.2517,0.2721,0.83
3.812728,0.8445,0.0968,0.2763,0.89
3.829773,0.9657,0.1594,0.2003,1.00
3.851220,1.0714,0.2434,0.1661,1.11
3.862306,1.0581,0.2581,0.1769,1.10
3.895561,0.9214,0.2490,0.1458,0.97
3.913079,0.8704,0.2053,0.1207,0.90
3.939335,0.8809,0.1279,0.1055,0.90
3.951252,0.8426,0.0958,0.1067,0.85
3.963629,0.8377,0.0711,0.1004,0.85
3.995954,0.8606,0.0569,0.0652,0.86
4.011510,0.9037,0.0380,0.0631,0.91
4.028961,0.8932,0.0264,0.0452,0.89
4.050859,0.8618,-0.0001,0.0095,0.86
4.064472,0.8333,-0.0203,0.0188,0.83
4.096318,0.8130,-0.0020,0.0785,0.82
4.113345,0.9002,0.0462,0.1083,0.91
4.129087,0.9718,0.1078,0.1330,0.99
4.149812,1.0612,0.1792,0.1253,1.08
4.166066,1.1003,0.1789,0.1104,1.12
4.195001,1.0725,0.1738,0.0230,1.09
4.211242,1.0495,0.1244,-0.0549,1.06
4.228576,1.0206,-0.0089,-0.1128,1.03
4.248889,1.0539,-0.1328,-0.1467,1.07
4.277988,1.3143,0.0122,0.0430,1.32
4.295272,1.3942,0.1508,-0.0053,1.40
