time,gFx,gFy,gFz,TgF
2.484785,0.1267,-0.1281,-0.9842,1.00
2.501840,0.1262,-0.1261,-0.9833,1.00
2.527223,0.1250,-0.1249,-0.9852,1.00
2.549632,0.1262,-0.1261,-0.9859,1.00
2.567085,0.1301,-0.1268,-0.9817,1.00
2.584581,0.1309,-0.1296,-0.9817,1.00
2.622189,0.1313,-0.1266,-0.9808,1.00
2.632927,0.1341,-0.1256,-0.9812,1.00
2.649998,0.1362,-0.1247,-0.9857,1.00
2.667519,0.1411,-0.1237,-0.9825,1.00
2.684180,0.1434,-0.1223,-0.9747,0.99
2.723914,0.1324,-0.1305,-0.9822,1.00
2.733817,0.1318,-0.1335,-0.9830,1.00
2.749536,0.1318,-0.1330,-0.9859,1.00
2.767796,0.1362,-0.1324,-0.9837,1.00
2.800210,0.1421,-0.1271,-0.9800,1.00
2.827723,0.1460,-0.1298,-0.9800,1.00
2.828457,0.1460,-0.1298,-0.9800,1.00
2.849514,0.1472,-0.1296,-0.9808,1.00
2.866740,0.1463,-0.1277,-0.9781,1.00
2.899520,0.1465,-0.1317,-0.9791,1.00
2.921573,0.1472,-0.1312,-0.9805,1.00
2.933044,0.1485,-0.1300,-0.9798,1.00
2.949180,0.1492,-0.1273,-0.9808,1.00
2.982638,0.1492,-0.1273,-0.9800,1.00
3.000330,0.1485,-0.1310,-0.9803,1.00
3.020231,0.1478,-0.1312,-0.9808,1.00
3.032592,0.1507,-0.1324,-0.9800,1.00
3.049633,0.1516,-0.1328,-0.9779,1.00
3.082437,0.1575,-0.1308,-0.9776,1.00
3.100206,0.1575,-0.1345,-0.9781,1.00
3.127644,0.1578,-0.1333,-0.9776,1.00
3.136716,0.1567,-0.1320,-0.9768,1.00
3.149684,0.1597,-0.1286,-0.9808,1.00
3.182687,0.1644,-0.1320,-0.9744,1.00
3.199596,0.1641,-0.1312,-0.9761,1.00
3.219084,0.1629,-0.1322,-0.9766,1.00
3.232645,0.1612,-0.1305,-0.9779,1.00
3.266502,0.1636,-0.1340,-0.9784,1.00
3.282272,0.1632,-0.1333,-0.9771,1.00
3.299077,0.1663,-0.1357,-0.9759,1.00
3.321916,0.1656,-0.1324,-0.9764,1.00
3.333696,0.1653,-0.1349,-0.9742,1.00
3.365262,0.1668,-0.1371,-0.9773,1.00
3.382456,0.1700,-0.1366,-0.9761,1.00
3.398687,0.1716,-0.1330,-0.9737,1.00
3.424360,0.1721,-0.1315,-0.9766,1.00
3.448867,0.1768,-0.1328,-0.9722,1.00
3.464869,0.1786,-0.1328,-0.9719,1.00
3.481380,0.1697,-0.1342,-0.9737,1.00
3.501323,0.1663,-0.1389,-0.9761,1.00
3.525149,0.1639,-0.1366,-0.9773,1.00
3.548189,0.1678,-0.1347,-0.9776,1.00
3.565504,0.1697,-0.1342,-0.9759,1.00
3.581504,0.1697,-0.1337,-0.9752,1.00
3.605690,0.1741,-0.1371,-0.9742,1.00
3.631122,0.1758,-0.1347,-0.9744,1.00
3.648451,0.1744,-0.1359,-0.9724,1.00
3.665675,0.1746,-0.1342,-0.9747,1.00
3.682490,0.1749,-0.1373,-0.9737,1.00
3.722504,0.1774,-0.1330,-0.9728,1.00
3.723191,0.1774,-0.1330,-0.9728,1.00
3.748639,0.1744,-0.1349,-0.9754,1.00
3.765551,0.1727,-0.1389,-0.9784,1.00
3.782734,0.1700,-0.1371,-0.9764,1.00
3.819119,0.1716,-0.1354,-0.9740,1.00
3.830932,0.1716,-0.1379,-0.9749,1.00
3.848075,0.1725,-0.1369,-0.9728,1.00
3.864472,0.1737,-0.1366,-0.9732,1.00
3.882418,0.1714,-0.1359,-0.9740,1.00
3.917931,0.1734,-0.1337,-0.9756,1.00
3.931458,0.1725,-0.1359,-0.9747,1.00
3.947714,0.1734,-0.1354,-0.9742,1.00
3.966078,0.1700,-0.1349,-0.9719,1.00
3.997251,0.1693,-0.1328,-0.9744,1.00
4.019339,0.1665,-0.1330,-0.9776,1.00
4.031681,0.1670,-0.1330,-0.9744,1.00
4.047057,0.1665,-0.1328,-0.9761,1.00
4.084414,0.1658,-0.1361,-0.9752,1.00
4.097177,0.1653,-0.1342,-0.9749,1.00
4.119495,0.1639,-0.1340,-0.9800,1.00
4.131222,0.1621,-0.1349,-0.9791,1.00
4.147358,0.1619,-0.1361,-0.9771,1.00
4.180716,0.1634,-0.1315,-0.9773,1.00
4.197583,0.1634,-0.1300,-0.9812,1.00
4.217713,0.1668,-0.1273,-0.9771,1.00
4.231193,0.1673,-0.1303,-0.9715,0.99
4.264779,0.1567,-0.1333,-0.9768,1.00
4.280729,0.1521,-0.1359,-0.9815,1.00
4.298154,0.1507,-0.1352,-0.9796,1.00
4.320834,0.1514,-0.1300,-0.9781,1.00
4.331784,0.1541,-0.1293,-0.9786,1.00
4.363720,0.1578,-0.1303,-0.9798,1.00
4.380732,0.1565,-0.1300,-0.9773,1.00
4.397682,0.1585,-0.1305,-0.9776,1.00
4.414211,0.1541,-0.1293,-0.9768,1.00
4.434269,0.1504,-0.1305,-0.9791,1.00
4.462962,0.1492,-0.1310,-0.9798,1.00
4.480351,0.1499,-0.1286,-0.9803,1.00
4.497235,0.1526,-0.1281,-0.9805,1.00
4.533813,0.1467,-0.1289,-0.9788,1.00
4.546588,0.1439,-0.1286,-0.9825,1.00
4.564579,0.1414,-0.1286,-0.9830,1.00
4.580591,0.1399,-0.1298,-0.9840,1.00
4.597346,0.1411,-0.1293,-0.9833,1.00
4.638952,0.1443,-0.1277,-0.9784,1.00
4.646424,0.1455,-0.1289,-0.9771,1.00
4.663793,0.1421,-0.1298,-0.9793,1.00
4.680439,0.1414,-0.1284,-0.9788,1.00
4.697201,0.1421,-0.1271,-0.9820,1.00
4.735791,0.1385,-0.1259,-0.9808,1.00
4.746339,0.1374,-0.1264,-0.9815,1.00
4.763979,0.1365,-0.1252,-0.9825,1.00
4.779508,0.1353,-0.1259,-0.9820,1.00
4.821068,0.1338,-0.1264,-0.9842,1.00
4.821511,0.1338,-0.1264,-0.9842,1.00
4.847372,0.1343,-0.1261,-0.9833,1.00
4.862990,0.1306,-0.1252,-0.9842,1.00
4.880268,0.1311,-0.1242,-0.9854,1.00
4.916097,0.1299,-0.1259,-0.9817,1.00
4.928703,0.1299,-0.1284,-0.9840,1.00
4.945573,0.1306,-0.1293,-0.9840,1.00
4.963073,0.1306,-0.1284,-0.9830,1.00
4.996043,0.1301,-0.1217,-0.9847,1.00
5.013124,0.1309,-0.1249,-0.9910,1.01
5.036881,0.1350,-0.1210,-0.9781,0.99
5.045690,0.1338,-0.1223,-0.9793,1.00
5.079849,0.1257,-0.1256,-0.9815,1.00
5.095899,0.1220,-0.1291,-0.9849,1.00
5.112571,0.1192,-0.1293,-0.9891,1.00
5.133175,0.1204,-0.1279,-0.9879,1.00
5.145372,0.1213,-0.1261,-0.9842,1.00
5.179471,0.1278,-0.1259,-0.9833,1.00
5.195522,0.1287,-0.1281,-0.9833,1.00
5.212561,0.1299,-0.1256,-0.9828,1.00
5.232188,0.1304,-0.1240,-0.9812,1.00
5.245552,0.1262,-0.1228,-0.9842,1.00
