time,gFx,gFy,gFz,TgF
4.838340,0.4839,0.0166,0.1598,0.51
4.855306,0.4793,0.0513,0.1321,0.50
4.892510,0.5357,0.1065,0.1212,0.56
4.906278,0.5787,0.0970,0.1202,0.60
4.920970,0.6188,0.0988,0.1216,0.64
4.937976,0.6835,0.1183,0.1334,0.71
4.955650,0.7676,0.1489,0.1353,0.79
4.988793,0.9410,0.2053,0.1769,0.98
5.016107,1.0155,0.2717,0.1659,1.06
5.032377,1.0290,0.2881,0.1430,1.08
5.038523,1.0324,0.2886,0.1349,1.08
5.070385,1.1404,0.2265,0.0780,1.17
5.088216,1.2063,0.1447,0.0256,1.22
5.115297,1.0299,-0.1002,0.1703,1.05
5.125992,1.4695,0.0639,0.3028,1.50
5.137354,1.3180,0.1312,0.2873,1.36
5.171193,1.3367,0.5060,0.3582,1.47
5.189279,1.3451,0.5475,0.3233,1.49
5.211797,1.1694,0.2977,0.3547,1.26
5.220683,1.0686,0.1687,0.3357,1.13
5.254673,0.8208,-0.0389,0.3212,0.88
5.270847,0.8870,-0.0348,0.3382,0.95
5.287978,1.0216,0.0171,0.2970,1.06
5.307467,1.0395,0.0995,0.2490,1.07
5.322614,0.9933,0.1491,0.2299,1.03
5.354384,0.8471,0.1030,0.1908,0.87
5.370534,0.7490,0.0465,0.1547,0.77
5.386752,0.6871,-0.0023,0.1221,0.70
5.409965,0.6383,-0.0986,0.1395,0.66
5.427146,0.6090,-0.1240,0.1747,0.65
5.453793,0.6288,-0.0567,0.1817,0.66
5.470574,0.6882,0.0005,0.2096,0.72
5.487077,0.7411,0.0306,0.2299,0.78
5.507344,0.8005,0.0243,0.2336,0.83
5.537007,0.9007,-0.0192,0.2346,0.93
5.553774,0.9281,-0.0152,0.2220,0.95
5.572132,0.9379,-0.0006,0.2152,0.96
5.588149,0.9598,0.0113,0.1884,0.98
5.616259,0.9745,-0.0260,0.1363,0.98
5.627774,0.9838,-0.0634,0.1356,1.00
5.652714,1.0160,-0.1337,0.1486,1.04
5.678829,1.0477,-0.0912,0.1314,1.06
5.686952,1.0614,-0.0631,0.1146,1.07
5.707641,1.0866,-0.0199,0.0729,1.09
5.736733,1.0863,-0.0096,0.0567,1.09
5.753349,1.0927,-0.0031,0.0664,1.09
5.770212,1.1033,-0.0159,0.1479,1.11
5.789297,1.1357,-0.1345,0.3499,1.20
5.819237,1.4382,-0.1860,0.4358,1.51
5.836585,1.5892,-0.1445,0.4796,1.67
5.853934,1.6346,-0.0770,0.6694,1.77
5.870076,1.4767,-0.0380,0.6934,1.63
5.893648,1.2251,0.0128,0.6012,1.36
5.913179,1.0756,0.1110,0.5702,1.22
5.936754,1.0221,0.2278,0.5644,1.19
5.952942,1.0910,0.3218,0.4764,1.23
5.971012,1.1582,0.3352,0.4305,1.28
6.010279,0.9869,0.1024,0.3186,1.04
6.022800,0.8711,0.0289,0.2914,0.92
6.036021,0.7427,-0.0267,0.2519,0.78
6.052305,0.5887,-0.0541,0.2216,0.63
6.094707,0.2792,0.1359,0.2287,0.39
6.102963,0.2723,0.1962,0.2280,0.41
6.119823,0.2848,0.3054,0.1805,0.45
6.135918,0.3354,0.2908,0.1515,0.47
6.152520,0.4595,0.1757,0.1535,0.52
6.189781,0.6838,-0.0369,0.1698,0.71
6.206338,0.7847,-0.0066,0.1857,0.81
6.218244,0.8576,0.0672,0.1894,0.88
6.236711,0.9473,0.2162,0.1933,0.99
6.270387,1.0190,0.3372,0.2355,1.10
6.285804,0.9633,0.2756,0.2196,1.03
6.306469,1.0981,0.2160,0.1544,1.13
6.322852,1.0702,0.2067,0.1510,1.10
6.335369,1.0681,0.2292,0.1272,1.10
6.368896,1.1680,0.1906,0.1378,1.19
6.385350,1.1492,0.1618,0.3484,1.21
6.405245,1.0390,0.3513,0.5280,1.22
6.420194,1.2214,0.6311,0.4754,1.45
6.435425,1.4255,0.7228,0.4852,1.67
6.468670,1.3732,0.2617,0.5837,1.51
6.484614,1.0779,0.1941,0.5406,1.22
6.504147,0.9512,0.2400,0.4798,1.09
6.518100,0.8284,0.2566,0.4244,0.97
6.552087,0.7903,0.1337,0.5423,0.97
6.568887,1.0460,0.0482,0.5463,1.18
6.585657,1.1282,0.0320,0.4581,1.22
6.610594,0.9007,0.0634,0.3039,0.95
6.618981,0.8338,0.0658,0.2632,0.88
6.651902,0.7292,0.0569,0.1859,0.75
6.668505,0.7018,0.0460,0.2023,0.73
