time,gFx,gFy,gFz,TgF
4.451437,1.0519,-0.1687,-0.0429,1.07
4.476347,1.2972,-0.0426,-0.1045,1.30
4.488370,1.3497,0.1081,-0.0388,1.35
4.500327,1.3353,0.2837,-0.0639,1.37
4.534573,1.2384,-0.0355,0.1456,1.25
4.551147,1.3964,-0.2952,0.1854,1.44
4.574438,1.3710,-0.3033,0.5204,1.50
4.586461,1.2432,-0.1142,0.5187,1.35
4.600719,1.0819,0.0797,0.4877,1.19
4.633647,0.7089,0.3965,0.3729,0.89
4.651350,0.6903,0.2209,0.2245,0.76
4.670683,0.8618,-0.0162,0.1370,0.87
4.683155,0.9584,-0.1391,0.0931,0.97
4.717108,1.1359,-0.1156,0.1982,1.16
4.733505,1.1233,-0.0059,0.2329,1.15
4.750640,1.0165,0.0870,0.2104,1.04
4.770189,0.8978,0.1215,0.1698,0.92
4.784835,0.8699,0.1188,0.1419,0.89
4.816761,0.8450,0.0814,0.0335,0.85
4.832929,0.8631,0.0501,0.0320,0.87
4.850816,0.8795,0.0885,0.0284,0.88
4.878278,0.8089,0.1789,0.0415,0.83
4.894085,0.7817,0.1738,0.0289,0.80
4.916694,0.7883,0.1186,-0.0113,0.80
4.933659,0.8008,0.0714,-0.0581,0.81
4.949642,0.8201,0.0394,-0.0900,0.83
4.970520,0.8543,0.0196,-0.0996,0.86
5.000150,0.9021,0.0250,-0.0719,0.91
5.016867,0.9936,0.0431,0.0716,1.00
5.033345,1.0118,0.1789,0.1018,1.03
5.051135,0.8585,0.2639,0.1212,0.91
5.077846,1.1576,0.1498,0.1386,1.18
5.093513,1.3847,0.1520,-0.1091,1.40
5.116646,1.2904,0.0372,-0.3879,1.35
5.133526,1.3483,-0.2824,-0.1367,1.38
5.174104,1.4723,0.2486,0.4898,1.57
5.175830,1.4328,0.3003,0.5245,1.56
5.198488,1.2766,0.6909,0.4083,1.51
5.215826,1.0331,0.4953,0.2888,1.18
5.232881,0.9314,0.0118,0.3240,0.99
5.269191,0.8587,-0.2302,0.3042,0.94
5.283145,0.8902,0.0038,0.3005,0.94
5.298538,0.9068,0.3066,0.3282,1.01
5.315443,0.9520,0.5256,0.3377,1.14
5.333109,0.9884,0.4772,0.3313,1.15
5.369694,0.8885,-0.0574,0.1619,0.90
5.381993,0.8003,-0.0986,0.1263,0.82
5.398277,0.7546,-0.0883,0.1002,0.77
5.414853,0.7688,-0.0326,0.0874,0.77
5.449525,0.8198,0.0727,0.0816,0.83
5.469592,0.8587,0.0355,0.1088,0.87
5.494992,0.9190,-0.0785,0.0704,0.93
5.499872,0.9286,-0.1027,0.0562,0.94
5.514793,0.9379,-0.1491,0.0068,0.95
5.549453,0.9158,-0.1115,-0.0365,0.92
5.570374,0.8976,-0.0245,0.0002,0.90
5.585594,0.9500,0.0304,0.0103,0.95
5.598941,0.9818,0.0574,0.0105,0.98
5.633273,0.9857,0.1070,-0.0817,0.99
5.651078,0.8980,0.0038,-0.0080,0.90
5.671825,0.9083,-0.1007,0.1016,0.92
5.688575,0.9112,-0.1044,0.0633,0.92
5.698299,0.9144,-0.1398,-0.0092,0.93
5.732184,1.1858,0.0476,-0.0928,1.19
5.749066,1.2170,0.3220,-0.0602,1.26
5.771495,1.2000,0.4957,-0.0211,1.30
5.791829,1.2999,0.1151,0.0266,1.31
5.814347,1.3670,-0.3069,0.0914,1.40
5.831874,1.3355,-0.4128,0.2849,1.43
5.849199,1.1501,-0.1684,0.4733,1.26
5.874731,0.9254,0.2325,0.5001,1.08
5.890583,0.8533,0.4125,0.3936,1.03
5.914753,0.9424,0.2292,0.3024,1.02
5.931164,1.0714,0.0045,0.2490,1.10
5.948336,1.1311,-0.1615,0.1969,1.16
5.972099,1.1096,-0.1450,0.1791,1.13
5.982294,1.1296,-0.0626,0.2155,1.15
6.014691,0.9684,0.1638,0.1891,1.00
6.030579,0.8322,0.1904,0.1486,0.87
6.048827,0.7583,0.1469,0.1116,0.78
6.069873,0.7847,0.0702,0.0726,0.79
6.089551,0.8215,0.0196,0.0420,0.82
6.107243,0.8367,0.0418,0.0582,0.84
6.130320,0.8068,0.1417,0.0503,0.82
6.147500,0.7605,0.1792,0.0520,0.78
6.168948,0.7367,0.1708,0.0305,0.76
6.184574,0.7541,0.1498,-0.0016,0.77
6.213863,0.8469,0.1030,-0.0390,0.85
6.231828,0.8946,0.0655,-0.0329,0.90
6.248033,0.9134,0.0389,-0.0239,0.91
6.268506,0.9806,0.0546,0.0147,0.98
6.297400,1.0458,0.1894,0.0188,1.06
6.314579,1.0439,0.1882,0.0479,1.06
6.330859,1.1511,0.0431,0.1034,1.16
6.348947,1.2124,0.0457,-0.1066,1.22
6.370420,1.3113,-0.0023,-0.3576,1.36
6.392510,1.1760,-0.2163,-0.2757,1.23
6.414586,1.4377,-0.2146,0.0978,1.46
6.430351,1.5454,0.1312,0.2991,1.58
6.467768,1.1367,0.6690,0.3801,1.37
6.485962,0.8718,0.3902,0.3142,1.01
6.496863,0.8443,0.0958,0.3829,0.93
6.514186,0.9088,-0.2622,0.3813,1.02
6.530796,0.9552,-0.2605,0.2006,1.01
6.566801,1.0013,0.3052,0.2576,1.08
6.586088,1.0125,0.4575,0.2883,1.15
6.596072,0.9808,0.4193,0.2749,1.10
6.612867,0.9398,0.1728,0.2055,0.98
6.645879,0.8161,-0.1032,0.1119,0.83
6.668579,0.7329,-0.0494,0.0618,0.74
6.683445,0.7275,0.0096,0.0584,0.73
6.695862,0.7686,0.0424,0.0623,0.77
6.712884,0.8592,0.0585,0.0757,0.86
6.747418,0.9356,-0.0360,0.0347,0.94
6.763133,0.9405,-0.0926,-0.0227,0.95
6.788501,0.9210,-0.1107,-0.0483,0.93
6.805789,0.9109,-0.0651,-0.0470,0.91
6.812496,0.9163,-0.0453,-0.0409,0.92
6.846726,0.9454,0.0082,-0.0126,0.95
6.865928,0.9270,0.0084,-0.0006,0.93
6.887943,0.9545,-0.0289,0.0825,0.96
6.902379,0.9422,-0.0152,0.0736,0.95
6.930291,0.8003,-0.2635,0.0130,0.84
6.946810,0.9984,-0.3485,-0.1179,1.06
6.962700,1.2154,-0.1767,-0.0998,1.23
6.989537,1.3619,0.2566,-0.0109,1.39
7.002571,1.4166,0.3648,0.1190,1.47
7.028911,1.4683,0.0094,0.1456,1.48
7.046500,1.4445,-0.2229,0.2976,1.49
7.063402,1.3026,-0.2361,0.4088,1.39
7.088701,0.9428,0.0005,0.4908,1.06
7.110303,0.7730,0.3213,0.4029,0.93
7.129631,0.8753,0.4056,0.3286,1.02
7.146162,0.6549,0.5933,0.1076,0.89
7.163185,1.5889,0.1936,0.4127,1.65
7.183313,0.9806,0.0023,0.1703,1.00
7.198065,1.1904,-0.1335,0.2421,1.22
7.233627,1.0121,-0.0770,0.1903,1.03
7.246257,0.8064,-0.0089,0.1121,0.81
7.262847,0.7258,0.0639,0.0557,0.73
7.285903,0.7798,0.1137,0.0508,0.79
7.299636,0.7993,0.1344,0.0212,0.81
7.328604,0.7280,0.1913,-0.0262,0.75
7.345463,0.7038,0.1908,-0.0221,0.73
7.365821,0.7575,0.1552,-0.0006,0.77
7.383721,0.7956,0.1168,-0.0101,0.80
7.412978,0.8824,0.0836,-0.0343,0.89
7.434336,0.9424,0.0916,-0.0830,0.95
7.445135,0.9533,0.0890,-0.0935,0.96
7.465925,1.0062,0.1132,-0.0278,1.01
7.494757,0.9796,0.1562,-0.0116,0.99
7.511559,0.9283,0.0978,0.0764,0.94
7.528573,1.0185,0.0743,0.1563,1.03
7.546480,1.2735,0.1496,-0.0905,1.29
7.564892,1.3705,0.1366,-0.3134,1.41
7.594542,1.3646,-0.2573,-0.0710,1.39
7.611385,1.6170,-0.1671,0.1524,1.63
7.629437,1.4426,0.3120,0.4102,1.53
7.644267,1.1946,0.5840,0.5294,1.43
7.668656,1.0141,0.5202,0.3640,1.20
7.695375,0.9982,-0.3343,0.5416,1.18
7.712316,1.0165,-0.5679,0.4354,1.24
7.728334,0.9722,-0.3746,0.1903,1.06
7.745729,0.8860,0.0525,0.1185,0.90
7.789371,0.8440,0.6382,0.3186,1.11
7.802871,0.9407,0.3401,0.2966,1.04
7.810886,0.9178,0.1852,0.2612,0.97
7.828675,0.8990,-0.0651,0.1820,0.92
7.863092,0.9056,-0.1510,0.1046,0.92
7.889926,0.7790,0.0233,0.0555,0.78
7.890395,0.7790,0.0233,0.0555,0.78
7.911658,0.7790,0.1044,0.0726,0.79
7.928310,0.8518,0.0844,0.0894,0.86
7.962012,0.9337,-0.0511,0.0508,0.94
7.980193,0.9415,-0.0995,0.0245,0.95
7.995870,0.9464,-0.1179,-0.0018,0.95
8.010020,0.9256,-0.0876,-0.0126,0.93
8.043853,0.9549,0.0243,0.0073,0.96
8.059961,0.9679,0.0618,-0.0075,0.97
8.081002,0.9659,0.0411,-0.0436,0.97
8.094622,0.9673,0.0115,-0.0791,0.97
8.110179,0.9730,-0.0453,-0.0502,0.98
8.143099,0.9779,-0.1848,0.0733,1.00
8.160205,0.9862,-0.1137,-0.0033,0.99
8.180535,0.9791,0.0103,-0.1303,0.99
8.196742,1.0739,0.1042,-0.0722,1.08
8.210938,1.2051,0.2167,0.0555,1.23
8.244045,1.4247,-0.0218,0.2321,1.44
8.259596,1.5030,-0.1643,0.2951,1.54
8.283571,1.3719,-0.1892,0.5521,1.49
8.302686,1.1037,0.0122,0.7112,1.31
8.326921,0.8347,0.3941,0.4552,1.03
8.343791,0.8567,0.4305,0.3135,1.01
8.361492,0.9586,0.1408,0.2768,1.01
8.385486,1.0976,-0.1671,0.1378,1.12
8.396158,1.1166,-0.2307,0.1076,1.15
8.426445,1.1411,-0.1271,0.1647,1.16
8.443175,1.0514,0.0108,0.1568,1.06
8.460547,0.9141,0.1030,0.1361,0.93
8.480986,0.7590,0.1425,0.1095,0.78
8.503072,0.7423,0.1042,0.0760,0.75
8.526143,0.8152,0.0250,0.0491,0.82
8.544159,0.8625,0.0017,0.0349,0.86
8.559718,0.8816,0.0331,0.0440,0.88
8.580633,0.8042,0.1166,0.0323,0.81
8.600401,0.7585,0.1659,0.0215,0.78
8.625799,0.7737,0.1586,0.0156,0.79
8.643814,0.8252,0.1107,0.0010,0.83
8.659539,0.8834,0.0523,0.0024,0.88
8.679491,0.9554,-0.0013,0.0068,0.96
8.709518,0.9738,-0.0201,-0.0118,0.97
8.725680,1.0327,0.0408,0.0726,1.04
8.742636,1.0226,0.2025,0.0794,1.05
8.759535,0.9281,0.2957,0.1272,0.98
8.788665,1.1811,0.2258,0.0608,1.20
8.805035,1.2505,0.1256,-0.1408,1.26
8.826333,1.1956,-0.1345,-0.3754,1.26
8.843104,1.2368,-0.3064,-0.2967,1.31
8.860780,1.4590,-0.2854,0.0799,1.49
8.880207,1.5391,0.0973,0.4544,1.61
8.909581,1.3060,0.6176,0.4974,1.53
8.926580,1.1005,0.6292,0.2294,1.29
8.942072,0.9776,0.2509,0.1549,1.02
8.984831,0.7390,-0.2062,0.1422,0.78
8.985882,0.7572,-0.1909,0.1427,0.79
9.008953,0.9293,0.0184,0.2672,0.97
9.025527,1.1030,0.2167,0.3330,1.17
9.042699,1.0986,0.3355,0.3003,1.19
9.062825,0.9479,0.1787,0.2336,0.99
9.091885,0.8406,-0.0064,0.1544,0.85
9.108700,0.7421,0.0162,0.1268,0.75
