time,gFx,gFy,gFz,TgF
3.596784,0.9801,-0.0375,0.2050,1.00
3.621447,0.9813,-0.0372,0.1982,1.00
3.645832,0.9838,-0.0369,0.2008,1.00
3.663485,0.9843,-0.0353,0.2038,1.01
3.679370,0.9843,-0.0338,0.2074,1.01
3.712453,0.9859,-0.0380,0.2015,1.01
3.733315,0.9833,-0.0455,0.1999,1.00
3.746015,0.9831,-0.0446,0.2035,1.00
3.762533,0.9825,-0.0421,0.2052,1.00
3.780059,0.9838,-0.0369,0.2035,1.01
3.815943,0.9831,-0.0362,0.1942,1.00
3.828895,0.9806,-0.0382,0.1950,1.00
3.845455,0.9822,-0.0394,0.1976,1.00
3.862974,0.9828,-0.0401,0.1966,1.00
3.895808,0.9825,-0.0348,0.2064,1.00
3.912796,0.9818,-0.0360,0.2059,1.00
3.932853,0.9822,-0.0360,0.2013,1.00
3.945174,0.9808,-0.0350,0.2018,1.00
3.978793,0.9808,-0.0377,0.2031,1.00
3.995006,0.9822,-0.0397,0.2082,1.00
4.013286,0.9825,-0.0377,0.2074,1.00
4.032512,0.9822,-0.0341,0.2040,1.00
4.045143,0.9813,-0.0377,0.2025,1.00
4.078115,0.9806,-0.0377,0.2001,1.00
4.094590,0.9801,-0.0392,0.1991,1.00
4.119833,0.9796,-0.0399,0.2028,1.00
4.144789,0.9847,-0.0411,0.2011,1.01
4.162424,0.9845,-0.0434,0.2015,1.01
4.179239,0.9840,-0.0397,0.2047,1.01
4.196358,0.9843,-0.0377,0.2059,1.01
4.220701,0.9833,-0.0355,0.2020,1.00
4.245185,0.9818,-0.0429,0.1999,1.00
4.262198,0.9776,-0.0431,0.2011,1.00
4.278394,0.9801,-0.0411,0.2031,1.00
4.295636,0.9791,-0.0401,0.1987,1.00
4.332442,0.9825,-0.0389,0.1964,1.00
4.335900,0.9825,-0.0389,0.1964,1.00
4.361224,0.9828,-0.0375,0.2028,1.00
4.378943,0.9862,-0.0387,0.2038,1.01
4.395723,0.9833,-0.0392,0.2020,1.00
4.434778,0.9806,-0.0406,0.1991,1.00
4.435702,0.9806,-0.0406,0.1991,1.00
4.461293,0.9833,-0.0431,0.2008,1.00
4.477622,0.9852,-0.0394,0.2038,1.01
4.494677,0.9847,-0.0375,0.2057,1.01
4.534575,0.9813,-0.0413,0.1996,1.00
4.553489,0.9813,-0.0426,0.2006,1.00
4.561436,0.9808,-0.0421,0.2008,1.00
4.578730,0.9852,-0.0409,0.2020,1.01
4.610675,0.9887,-0.0399,0.2033,1.01
4.637321,0.9852,-0.0409,0.2013,1.01
4.644248,0.9850,-0.0418,0.1991,1.01
4.660534,0.9843,-0.0416,0.2018,1.01
4.679905,0.9813,-0.0418,0.1947,1.00
4.711567,0.9801,-0.0401,0.1931,1.00
4.737956,0.9818,-0.0365,0.1969,1.00
4.738510,0.9818,-0.0365,0.1969,1.00
4.760688,0.9822,-0.0369,0.1976,1.00
4.777403,0.9833,-0.0401,0.1979,1.00
4.810101,0.9779,-0.0416,0.1991,1.00
4.833143,0.9808,-0.0377,0.1989,1.00
4.844349,0.9828,-0.0389,0.1971,1.00
4.861175,0.9828,-0.0362,0.1984,1.00
4.878927,0.9857,-0.0382,0.1954,1.01
4.911587,0.9833,-0.0409,0.1942,1.00
4.928823,0.9810,-0.0409,0.1918,1.00
4.944156,0.9840,-0.0401,0.1933,1.00
4.961066,0.9867,-0.0382,0.1947,1.01
4.998999,0.9791,-0.0392,0.1971,1.00
5.010158,0.9825,-0.0387,0.1971,1.00
5.031117,0.9840,-0.0362,0.1989,1.00
5.043320,0.9882,-0.0394,0.2006,1.01
5.076508,0.9880,-0.0377,0.2084,1.01
5.093716,0.9828,-0.0345,0.2020,1.00
5.110615,0.9825,-0.0345,0.1999,1.00
5.131000,0.9801,-0.0382,0.1989,1.00
5.143454,0.9808,-0.0404,0.1945,1.00
5.178519,0.9840,-0.0426,0.1962,1.00
5.193320,0.9835,-0.0421,0.1994,1.00
5.209790,0.9815,-0.0394,0.1979,1.00
5.230220,0.9813,-0.0372,0.2015,1.00
5.244248,0.9845,-0.0362,0.2018,1.01
5.277270,0.9835,-0.0411,0.1966,1.00
5.293246,0.9822,-0.0429,0.1996,1.00
5.311969,0.9782,-0.0404,0.2018,1.00
5.330404,0.9833,-0.0385,0.1994,1.00
5.359997,0.9850,-0.0360,0.1989,1.01
5.377035,0.9815,-0.0385,0.1994,1.00
5.393651,0.9815,-0.0404,0.2038,1.00
5.411014,0.9815,-0.0409,0.2062,1.00
5.432538,0.9838,-0.0426,0.2025,1.01
5.459057,0.9874,-0.0382,0.1994,1.01
5.476761,0.9843,-0.0380,0.1999,1.01
5.492442,0.9794,-0.0399,0.2013,1.00
5.511980,0.9801,-0.0392,0.2038,1.00
5.542246,0.9840,-0.0394,0.2001,1.00
5.559235,0.9838,-0.0401,0.1999,1.00
5.576020,0.9847,-0.0409,0.1994,1.01
5.592802,0.9847,-0.0387,0.2023,1.01
5.629926,0.9825,-0.0385,0.2028,1.00
