time,gFx,gFy,gFz,TgF
2.653827,0.9999,0.0785,0.0071,1.00
2.677929,0.9928,0.0792,0.0012,1.00
2.703460,1.0004,0.0753,0.0073,1.00
2.720374,0.9982,0.0746,0.0000,1.00
2.736487,1.0024,0.0729,0.0061,1.01
2.753602,1.0029,0.0788,0.0051,1.01
2.792922,1.0008,0.0709,0.0063,1.00
2.793713,1.0008,0.0709,0.0063,1.00
2.819520,1.0045,0.0788,0.0159,1.01
2.836109,1.0038,0.0811,0.0115,1.01
2.853170,1.0031,0.0816,0.0086,1.01
2.874588,1.0001,0.0823,0.0023,1.00
2.902825,0.9975,0.0746,0.0023,1.00
2.919570,0.9964,0.0743,0.0014,1.00
2.936106,0.9972,0.0734,0.0084,1.00
2.973327,1.0006,0.0743,0.0075,1.00
2.985518,1.0020,0.0751,0.0073,1.00
3.002534,1.0008,0.0763,0.0081,1.00
3.019697,1.0011,0.0751,0.0063,1.00
3.036811,1.0004,0.0755,0.0066,1.00
3.078406,0.9989,0.0790,0.0012,1.00
3.079661,0.9989,0.0790,0.0012,1.00
3.102283,0.9977,0.0767,-0.0018,1.00
3.119394,0.9972,0.0739,-0.0048,1.00
3.137534,0.9964,0.0711,-0.0029,1.00
3.169656,1.0050,0.0685,0.0035,1.01
3.190905,1.0033,0.0704,0.0066,1.01
3.204099,1.0020,0.0734,0.0075,1.00
3.220462,1.0033,0.0743,0.0100,1.01
3.251824,1.0036,0.0792,0.0037,1.01
3.269272,0.9989,0.0811,-0.0036,1.00
3.289485,0.9943,0.0802,-0.0006,1.00
3.301902,0.9952,0.0785,-0.0020,1.00
3.319885,1.0004,0.0780,0.0014,1.00
3.353472,1.0033,0.0770,0.0010,1.01
3.370559,1.0024,0.0736,-0.0041,1.01
3.391772,0.9989,0.0721,-0.0004,1.00
3.402857,0.9987,0.0741,-0.0011,1.00
3.424661,0.9999,0.0783,0.0037,1.00
3.451024,0.9987,0.0783,-0.0001,1.00
3.468216,1.0062,0.0721,-0.0018,1.01
3.489174,1.0026,0.0743,-0.0087,1.01
3.518256,0.9964,0.0699,-0.0099,1.00
3.535591,1.0001,0.0683,-0.0043,1.00
3.552062,1.0043,0.0719,-0.0011,1.01
3.568007,1.0043,0.0741,0.0024,1.01
3.589539,0.9999,0.0797,0.0079,1.00
3.617731,0.9975,0.0783,0.0073,1.00
3.635081,0.9992,0.0809,0.0037,1.00
3.651562,0.9957,0.0785,0.0019,1.00
3.668073,1.0013,0.0743,-0.0001,1.00
3.689252,0.9989,0.0770,-0.0029,1.00
3.718130,0.9994,0.0716,-0.0023,1.00
3.736986,1.0004,0.0739,0.0010,1.00
3.751493,0.9992,0.0770,0.0005,1.00
3.768213,0.9980,0.0776,-0.0001,1.00
3.793903,0.9992,0.0788,0.0019,1.00
3.818353,1.0020,0.0743,-0.0018,1.00
3.835771,1.0013,0.0724,0.0012,1.00
3.851611,1.0006,0.0773,-0.0026,1.00
3.872886,0.9977,0.0767,-0.0018,1.00
3.901338,1.0020,0.0778,-0.0023,1.01
3.918588,0.9987,0.0770,-0.0048,1.00
3.934035,0.9999,0.0760,-0.0033,1.00
3.957771,1.0018,0.0746,-0.0050,1.00
3.987462,1.0006,0.0765,-0.0067,1.00
4.002595,0.9984,0.0763,-0.0082,1.00
4.017687,0.9980,0.0755,-0.0057,1.00
4.033687,1.0018,0.0773,-0.0031,1.00
4.050662,1.0018,0.0780,0.0019,1.00
4.097600,0.9987,0.0814,0.0010,1.00
4.098167,0.9987,0.0814,0.0010,1.00
4.117017,0.9987,0.0819,0.0000,1.00
4.133438,1.0001,0.0788,0.0010,1.00
4.167847,0.9977,0.0802,-0.0001,1.00
4.191704,1.0006,0.0778,-0.0008,1.00
4.203121,1.0033,0.0767,-0.0041,1.01
4.217408,0.9980,0.0748,-0.0043,1.00
4.233553,0.9999,0.0714,-0.0082,1.00
4.269577,1.0006,0.0770,-0.0055,1.00
4.283762,1.0020,0.0753,-0.0055,1.00
4.300351,1.0024,0.0770,-0.0031,1.01
4.317433,1.0011,0.0776,-0.0050,1.00
4.350261,0.9952,0.0755,-0.0055,1.00
4.366921,0.9975,0.0741,-0.0016,1.00
4.387368,1.0008,0.0765,-0.0013,1.00
4.399454,0.9992,0.0770,-0.0020,1.00
4.417328,1.0031,0.0790,0.0042,1.01
4.449655,1.0041,0.0770,-0.0041,1.01
4.467910,1.0050,0.0753,-0.0043,1.01
4.487104,0.9980,0.0763,-0.0050,1.00
4.500621,0.9969,0.0797,-0.0045,1.00
4.518030,0.9969,0.0783,-0.0038,1.00
4.549857,1.0020,0.0795,-0.0043,1.01
4.566779,1.0004,0.0780,-0.0043,1.00
4.587560,0.9982,0.0729,-0.0043,1.00
4.601299,0.9982,0.0739,-0.0045,1.00
4.634049,0.9996,0.0753,-0.0016,1.00
4.649319,1.0006,0.0748,-0.0031,1.00
4.667221,1.0029,0.0800,-0.0004,1.01
4.687194,1.0013,0.0811,-0.0020,1.00
4.716345,1.0004,0.0773,-0.0023,1.00
4.734143,1.0018,0.0760,-0.0031,1.00
4.750913,1.0045,0.0773,-0.0062,1.01
4.767297,0.9967,0.0800,-0.0101,1.00
4.787054,0.9948,0.0741,-0.0072,1.00
4.816488,0.9994,0.0753,-0.0050,1.00
4.834267,1.0024,0.0776,-0.0060,1.01
4.850147,1.0020,0.0790,-0.0008,1.01
4.865890,1.0013,0.0816,-0.0004,1.00
4.887679,1.0001,0.0832,-0.0011,1.00
4.916878,0.9977,0.0804,-0.0006,1.00
4.932979,0.9972,0.0814,-0.0013,1.00
4.951721,1.0013,0.0797,-0.0023,1.00
4.966413,1.0013,0.0797,-0.0031,1.00
4.989999,1.0016,0.0748,-0.0057,1.00
5.016136,1.0004,0.0765,-0.0067,1.00
5.032782,0.9984,0.0763,-0.0048,1.00
5.050008,0.9984,0.0760,-0.0029,1.00
5.067925,1.0020,0.0767,-0.0001,1.00
