time,gFx,gFy,gFz,TgF
4.361324,0.9825,0.1731,0.1920,1.02
4.385977,0.9200,0.1420,0.1542,0.94
4.403353,0.8645,0.1405,0.1474,0.89
4.419362,0.8177,0.1622,0.1412,0.85
4.458703,0.7018,0.2060,0.1317,0.74
4.478639,0.6610,0.2514,0.0938,0.71
4.487169,0.6181,0.2728,0.0648,0.68
4.502326,0.6312,0.3005,0.0584,0.70
4.536339,0.6537,0.3159,0.0741,0.73
4.555281,0.7211,0.3131,0.0978,0.79
4.573295,0.8093,0.2994,0.1288,0.87
4.591143,0.8907,0.2712,0.1507,0.94
4.602564,0.9386,0.2588,0.1586,0.99
4.635225,1.0172,0.2260,0.1183,1.05
4.652240,1.0541,0.2153,0.0773,1.08
4.672383,1.0683,0.2170,0.0391,1.09
4.689168,1.1074,0.2363,0.0210,1.13
4.703562,1.1240,0.2514,0.0159,1.15
4.735057,1.1636,0.3040,0.1777,1.22
4.752329,1.1685,0.3881,0.2726,1.26
4.773506,1.3275,0.4755,0.2350,1.43
4.788390,1.3185,0.4410,0.2369,1.41
4.818143,1.1543,0.4076,0.3716,1.28
4.834784,1.0416,0.3792,0.3413,1.16
4.852223,0.9335,0.3362,0.3149,1.04
4.873981,0.8203,0.2933,0.2595,0.91
4.895698,0.8025,0.2556,0.2429,0.88
4.918310,0.8716,0.1933,0.2490,0.93
4.935264,0.9464,0.1422,0.2861,1.00
4.953591,1.0089,0.1344,0.3410,1.07
4.969159,1.0187,0.1305,0.3936,1.10
4.991101,0.9884,0.1550,0.3785,1.07
5.009340,0.9568,0.2046,0.3406,1.04
5.044263,0.9114,0.3001,0.2809,1.00
5.051363,0.8956,0.3103,0.2641,0.98
5.071423,0.8562,0.3245,0.2287,0.94
5.100788,0.7583,0.2837,0.2260,0.84
5.117884,0.7141,0.2316,0.2157,0.78
5.135836,0.7069,0.1816,0.1966,0.76
5.150613,0.7250,0.1310,0.1710,0.76
5.171785,0.7358,0.0355,0.1835,0.76
5.201084,0.7378,-0.0421,0.1964,0.76
5.217974,0.7727,-0.0485,0.2138,0.80
5.234257,0.8331,-0.0331,0.2285,0.86
5.251199,0.8555,-0.0057,0.2467,0.89
5.272887,0.8853,0.0445,0.2280,0.92
5.291775,0.9505,0.1098,0.2120,0.98
5.317134,0.9815,0.1554,0.1688,1.01
5.335433,1.0041,0.1496,0.1229,1.02
5.371624,1.1750,0.1112,0.1414,1.19
5.391695,1.2459,0.1273,0.1774,1.26
5.401518,1.2708,0.1489,0.1931,1.29
5.417810,1.3344,0.1796,0.2280,1.37
5.434893,1.3299,0.1897,0.3726,1.39
5.466668,1.3378,0.2788,0.5290,1.47
5.487588,1.1739,0.2497,0.4908,1.30
5.504524,1.0544,0.2519,0.4512,1.17
5.518759,0.9344,0.2691,0.4014,1.05
5.534391,0.8475,0.3082,0.3741,0.98
5.566955,0.8706,0.3509,0.3431,1.00
5.588051,0.9415,0.3233,0.2966,1.04
5.610782,0.9554,0.2781,0.2688,1.03
5.618700,0.9584,0.2651,0.2648,1.03
5.635096,0.9766,0.2221,0.2514,1.03
5.666971,0.9726,0.1640,0.2353,1.01
5.688708,0.9906,0.1433,0.2380,1.03
5.707499,0.9835,0.1412,0.2402,1.02
5.717297,0.9615,0.1538,0.2534,1.01
5.750546,0.8362,0.2055,0.1766,0.88
5.767492,0.7932,0.2180,0.1584,0.84
5.786732,0.7602,0.2148,0.1446,0.80
5.802136,0.7172,0.2087,0.1437,0.76
5.832656,0.6344,0.2321,0.1288,0.69
5.850130,0.6298,0.2517,0.1209,0.69
5.866660,0.6000,0.2781,0.1070,0.67
5.887880,0.6270,0.3005,0.1183,0.71
5.904611,0.6840,0.3304,0.1178,0.77
5.935200,0.7861,0.3509,0.1693,0.88
5.950702,0.8526,0.3382,0.1854,0.94
5.967457,0.9237,0.3005,0.1517,0.98
5.987136,1.0468,0.2612,0.0782,1.08
6.004362,1.1455,0.2512,0.0675,1.17
6.039978,1.1743,0.2954,0.1176,1.22
6.049406,1.1819,0.3228,0.1524,1.23
6.065727,1.1621,0.3719,0.3088,1.26
6.085612,1.2766,0.4657,0.3222,1.40
6.116300,1.3419,0.4461,0.3545,1.46
6.132701,1.2300,0.4154,0.4290,1.37
6.149637,1.1169,0.3841,0.4063,1.25
6.166665,0.9623,0.3634,0.3540,1.09
6.186873,0.8264,0.3497,0.2714,0.94
6.207805,0.7575,0.3316,0.2531,0.86
6.232537,0.7458,0.3147,0.2678,0.85
6.248870,0.8040,0.2901,0.2949,0.90
6.270312,0.9014,0.2481,0.3620,1.00
6.289349,0.9522,0.2219,0.3733,1.05
6.315535,0.9630,0.2195,0.3457,1.05
6.332625,0.9638,0.2393,0.3215,1.04
6.348953,0.9561,0.2556,0.2976,1.03
6.369746,0.9219,0.2828,0.2632,1.00
6.388972,0.8806,0.2861,0.2336,0.95
6.415899,0.7935,0.2211,0.2003,0.85
6.432635,0.7502,0.1669,0.1771,0.79
6.448627,0.7367,0.1405,0.1801,0.77
6.469869,0.6884,0.0907,0.2020,0.72
6.499341,0.6393,0.0245,0.1610,0.66
6.515638,0.6612,0.0001,0.1526,0.68
6.532270,0.6957,0.0052,0.1563,0.71
6.549042,0.7575,-0.0018,0.1495,0.77
