time,gFx,gFy,gFz,TgF
3.702376,0.3032,-0.4044,-0.8615,1.00
3.719006,0.3026,-0.4032,-0.8608,1.00
3.738066,0.3016,-0.4014,-0.8638,1.00
3.751679,0.3019,-0.3993,-0.8662,1.00
3.768773,0.2992,-0.4017,-0.8691,1.00
3.801615,0.3026,-0.4027,-0.8628,1.00
3.818601,0.2983,-0.4010,-0.8657,1.00
3.841137,0.3021,-0.4000,-0.8664,1.00
3.852596,0.2958,-0.4012,-0.8652,1.00
3.869992,0.2990,-0.4000,-0.8652,1.00
3.901472,0.2992,-0.4007,-0.8691,1.00
3.918129,0.2976,-0.4007,-0.8679,1.00
3.940150,0.2963,-0.4010,-0.8684,1.00
3.951849,0.2941,-0.4010,-0.8645,1.00
3.985005,0.2929,-0.4024,-0.8706,1.00
4.001004,0.2899,-0.4022,-0.8733,1.00
4.017596,0.2951,-0.4059,-0.8762,1.01
4.041569,0.3026,-0.4054,-0.8657,1.00
4.067190,0.3026,-0.4019,-0.8552,0.99
4.084936,0.2976,-0.3970,-0.8620,0.99
4.102166,0.2939,-0.3979,-0.8738,1.00
4.119349,0.2927,-0.4019,-0.8736,1.01
4.141902,0.2943,-0.4035,-0.8674,1.00
4.167489,0.2967,-0.4049,-0.8643,1.00
4.184726,0.2983,-0.4054,-0.8652,1.00
4.203909,0.3016,-0.4032,-0.8633,1.00
4.218691,0.3029,-0.3973,-0.8687,1.00
4.238008,0.3039,-0.3986,-0.8671,1.00
4.270493,0.3039,-0.4005,-0.8606,1.00
4.285003,0.3056,-0.3986,-0.8645,1.00
4.302062,0.3092,-0.4007,-0.8643,1.00
4.317592,0.3104,-0.4037,-0.8631,1.00
4.338447,0.3104,-0.4030,-0.8615,1.00
4.368173,0.3100,-0.4002,-0.8622,1.00
4.386349,0.3100,-0.4012,-0.8643,1.00
4.402121,0.3085,-0.4035,-0.8625,1.00
4.439957,0.3158,-0.4079,-0.8603,1.00
4.440383,0.3158,-0.4079,-0.8603,1.00
4.466709,0.3181,-0.4037,-0.8559,1.00
4.483694,0.3195,-0.4007,-0.8550,1.00
4.501878,0.3202,-0.4019,-0.8530,1.00
4.534757,0.3237,-0.4037,-0.8594,1.00
4.555513,0.3246,-0.4024,-0.8576,1.00
4.567747,0.3244,-0.4030,-0.8559,1.00
4.583822,0.3246,-0.4010,-0.8528,1.00
4.601520,0.3263,-0.4035,-0.8538,1.00
4.634524,0.3258,-0.4039,-0.8540,1.00
4.657053,0.3276,-0.4027,-0.8566,1.00
4.668793,0.3268,-0.4044,-0.8550,1.00
4.683511,0.3295,-0.4051,-0.8554,1.00
4.701872,0.3298,-0.4037,-0.8547,1.00
4.734537,0.3319,-0.4042,-0.8520,1.00
4.761858,0.3346,-0.4051,-0.8533,1.00
4.772502,0.3356,-0.4068,-0.8559,1.01
4.784259,0.3363,-0.4059,-0.8540,1.00
4.816708,0.3363,-0.4027,-0.8496,1.00
4.833763,0.3383,-0.4030,-0.8459,1.00
4.858610,0.3393,-0.4000,-0.8503,1.00
4.879667,0.3430,-0.4012,-0.8530,1.00
4.886218,0.3456,-0.4035,-0.8503,1.00
4.916633,0.3525,-0.4039,-0.8405,1.00
4.934504,0.3519,-0.4056,-0.8276,0.99
4.956105,0.3449,-0.3986,-0.8415,0.99
4.968971,0.3419,-0.4007,-0.8501,1.00
4.999320,0.3412,-0.4051,-0.8479,1.00
5.016734,0.3447,-0.4093,-0.8415,1.00
5.035317,0.3466,-0.4095,-0.8398,1.00
5.055113,0.3493,-0.4081,-0.8447,1.00
5.083293,0.3484,-0.4044,-0.8449,1.00
5.098900,0.3495,-0.4049,-0.8437,1.00
5.116489,0.3512,-0.4044,-0.8389,1.00
5.142774,0.3491,-0.4035,-0.8393,0.99
5.149385,0.3488,-0.4027,-0.8389,0.99
5.182885,0.3495,-0.4051,-0.8420,1.00
5.199362,0.3493,-0.4063,-0.8433,1.00
5.216488,0.3471,-0.4061,-0.8391,0.99
5.236219,0.3449,-0.4039,-0.8447,1.00
5.266415,0.3414,-0.4073,-0.8479,1.00
5.282696,0.3422,-0.4061,-0.8498,1.00
5.299531,0.3395,-0.4083,-0.8508,1.00
5.315297,0.3402,-0.4059,-0.8477,1.00
5.335399,0.3435,-0.4071,-0.8440,1.00
5.364901,0.3417,-0.4051,-0.8428,1.00
5.382420,0.3419,-0.4037,-0.8461,1.00
5.398589,0.3410,-0.4051,-0.8486,1.00
5.415344,0.3400,-0.4044,-0.8491,1.00
5.439802,0.3388,-0.4051,-0.8471,1.00
5.464475,0.3363,-0.4063,-0.8466,1.00
5.481965,0.3337,-0.4061,-0.8482,1.00
5.498642,0.3317,-0.4042,-0.8486,1.00
5.515736,0.3330,-0.4051,-0.8496,1.00
5.541358,0.3317,-0.4056,-0.8552,1.00
5.564883,0.3265,-0.4042,-0.8542,1.00
5.582462,0.3295,-0.4066,-0.8557,1.00
5.598737,0.3286,-0.4073,-0.8535,1.00
5.636257,0.3207,-0.4063,-0.8574,1.00
5.648430,0.3239,-0.4035,-0.8587,1.00
5.665006,0.3239,-0.4037,-0.8615,1.01
5.682108,0.3281,-0.4051,-0.8615,1.01
5.699243,0.3298,-0.4032,-0.8533,1.00
5.731475,0.3244,-0.3963,-0.8420,0.99
5.754156,0.3158,-0.3981,-0.8610,1.00
5.765775,0.3124,-0.4007,-0.8647,1.00
5.781131,0.3124,-0.4051,-0.8671,1.01
5.815657,0.3121,-0.4083,-0.8596,1.00
5.833213,0.3139,-0.4083,-0.8613,1.00
5.856223,0.3127,-0.4030,-0.8610,1.00
5.865106,0.3137,-0.4039,-0.8622,1.00
5.881873,0.3129,-0.4032,-0.8613,1.00
5.914744,0.3109,-0.4007,-0.8622,1.00
5.933141,0.3070,-0.4007,-0.8613,1.00
5.951915,0.3095,-0.4022,-0.8640,1.00
5.966595,0.3088,-0.4024,-0.8610,1.00
5.982388,0.3092,-0.4032,-0.8601,1.00
6.015221,0.3078,-0.4010,-0.8606,1.00
6.031554,0.3029,-0.3998,-0.8650,1.00
6.054252,0.3009,-0.4030,-0.8638,1.00
6.065893,0.2997,-0.4027,-0.8684,1.00
6.097811,0.3009,-0.4024,-0.8667,1.00
6.115803,0.3002,-0.4027,-0.8635,1.00
6.132410,0.3004,-0.4010,-0.8633,1.00
6.151845,0.3004,-0.3991,-0.8643,1.00
6.164358,0.2987,-0.4005,-0.8682,1.00
6.198118,0.2980,-0.4030,-0.8671,1.00
6.214820,0.2995,-0.4030,-0.8667,1.00
6.233825,0.2978,-0.4024,-0.8655,1.00
6.250746,0.2960,-0.4002,-0.8662,1.00
6.264444,0.2934,-0.4005,-0.8684,1.00
6.297338,0.2936,-0.4032,-0.8699,1.00
6.316011,0.2923,-0.4044,-0.8677,1.00
6.330994,0.2946,-0.4022,-0.8687,1.00
6.356325,0.2927,-0.3975,-0.8696,1.00
6.366045,0.2931,-0.3963,-0.8701,1.00
6.397954,0.2951,-0.3970,-0.8708,1.00
6.415514,0.2970,-0.3975,-0.8708,1.00
6.431731,0.2985,-0.3991,-0.8647,1.00
6.453015,0.2997,-0.3998,-0.8622,1.00
6.481103,0.2953,-0.4007,-0.8664,1.00
6.498075,0.2946,-0.3998,-0.8689,1.00
6.513369,0.2946,-0.4012,-0.8726,1.00
6.530472,0.2992,-0.4012,-0.8708,1.00
6.554184,0.3026,-0.3988,-0.8557,0.99
6.580212,0.2965,-0.3968,-0.8662,1.00
6.596997,0.2916,-0.3975,-0.8745,1.00
6.613267,0.2897,-0.4010,-0.8762,1.01
6.630554,0.2895,-0.4051,-0.8750,1.01
6.651656,0.2918,-0.4068,-0.8694,1.00
6.680333,0.2943,-0.4019,-0.8691,1.00
6.697307,0.2953,-0.4000,-0.8694,1.00
6.714544,0.2946,-0.3975,-0.8696,1.00
6.756991,0.2972,-0.3986,-0.8674,1.00
6.757650,0.2972,-0.3986,-0.8674,1.00
6.780087,0.2983,-0.3979,-0.8667,1.00
6.797748,0.3026,-0.4000,-0.8647,1.00
6.812924,0.3021,-0.3995,-0.8677,1.00
6.837906,0.3056,-0.3998,-0.8640,1.00
6.864257,0.3036,-0.3968,-0.8657,1.00
6.879192,0.2997,-0.3986,-0.8689,1.00
6.896291,0.3019,-0.4035,-0.8684,1.00
6.912677,0.3026,-0.4037,-0.8671,1.00
6.940261,0.3065,-0.4047,-0.8633,1.00
6.965732,0.3097,-0.4014,-0.8587,1.00
6.978819,0.3104,-0.4012,-0.8594,1.00
6.995782,0.3156,-0.3993,-0.8596,1.00
7.032382,0.3165,-0.4010,-0.8610,1.00
7.046133,0.3176,-0.4017,-0.8591,1.00
7.061954,0.3195,-0.4019,-0.8574,1.00
7.078884,0.3209,-0.3991,-0.8554,1.00
7.095852,0.3227,-0.4005,-0.8574,1.00
7.129082,0.3219,-0.4005,-0.8589,1.00
7.148043,0.3232,-0.4037,-0.8584,1.00
7.162716,0.3227,-0.4039,-0.8542,1.00
7.178521,0.3261,-0.4032,-0.8566,1.00
7.196956,0.3281,-0.4037,-0.8576,1.00
7.229969,0.3295,-0.4027,-0.8550,1.00
7.249362,0.3286,-0.4035,-0.8562,1.00
7.262278,0.3310,-0.4035,-0.8535,1.00
7.278583,0.3326,-0.4027,-0.8510,1.00
7.313839,0.3351,-0.4030,-0.8479,1.00
7.330065,0.3344,-0.4049,-0.8528,1.00
7.351578,0.3349,-0.4044,-0.8552,1.00
7.362953,0.3368,-0.4035,-0.8562,1.00
7.396075,0.3451,-0.4042,-0.8433,1.00
7.413977,0.3463,-0.4007,-0.8371,0.99
7.429005,0.3432,-0.4010,-0.8389,0.99
7.450237,0.3358,-0.4005,-0.8554,1.00
7.469316,0.3317,-0.4044,-0.8550,1.00
7.494285,0.3407,-0.4098,-0.8440,1.00
7.512097,0.3437,-0.4107,-0.8452,1.00
7.529154,0.3442,-0.4076,-0.8469,1.00
7.547441,0.3432,-0.4068,-0.8494,1.00
7.578234,0.3468,-0.4044,-0.8479,1.00
7.594458,0.3471,-0.4063,-0.8449,1.00
7.611833,0.3473,-0.4059,-0.8393,0.99
7.628914,0.3491,-0.4024,-0.8428,1.00
7.644555,0.3515,-0.4059,-0.8433,1.00
7.668876,0.3525,-0.4051,-0.8415,1.00
7.695603,0.3528,-0.4039,-0.8413,1.00
7.713862,0.3491,-0.4042,-0.8410,1.00
7.730754,0.3461,-0.4051,-0.8435,1.00
7.749732,0.3466,-0.4073,-0.8452,1.00
7.778014,0.3484,-0.4095,-0.8449,1.00
7.798063,0.3468,-0.4076,-0.8386,0.99
7.810713,0.3505,-0.4054,-0.8381,0.99
7.828136,0.3503,-0.4007,-0.8377,0.99
7.867701,0.3510,-0.4068,-0.8461,1.00
7.880659,0.3486,-0.4063,-0.8447,1.00
7.894344,0.3486,-0.4068,-0.8454,1.00
7.910455,0.3505,-0.4081,-0.8454,1.00
7.929804,0.3463,-0.4076,-0.8435,1.00
7.951563,0.3449,-0.4068,-0.8447,1.00
7.977401,0.3422,-0.4037,-0.8484,1.00
7.994449,0.3417,-0.4039,-0.8471,1.00
8.011087,0.3398,-0.4056,-0.8464,1.00
8.030546,0.3412,-0.4035,-0.8457,1.00
8.065623,0.3386,-0.4071,-0.8461,1.00
8.079770,0.3414,-0.4056,-0.8452,1.00
8.094180,0.3375,-0.4061,-0.8447,1.00
8.111129,0.3358,-0.4044,-0.8469,1.00
8.144970,0.3334,-0.4061,-0.8557,1.00
8.167458,0.3419,-0.4079,-0.8533,1.01
8.179816,0.3412,-0.4049,-0.8482,1.00
8.194074,0.3391,-0.4024,-0.8384,0.99
8.226767,0.3258,-0.3995,-0.8479,0.99
8.244869,0.3232,-0.4007,-0.8625,1.00
8.265028,0.3207,-0.4066,-0.8594,1.00
8.276501,0.3209,-0.4081,-0.8574,1.00
8.293625,0.3217,-0.4076,-0.8540,1.00
8.326618,0.3219,-0.4049,-0.8591,1.00
8.343185,0.3202,-0.4068,-0.8608,1.00
8.364849,0.3227,-0.4039,-0.8566,1.00
8.376308,0.3232,-0.4027,-0.8552,1.00
8.393479,0.3188,-0.4019,-0.8559,1.00
8.426403,0.3153,-0.4027,-0.8574,1.00
8.443233,0.3158,-0.4049,-0.8589,1.00
8.468711,0.3144,-0.4054,-0.8569,1.00
8.477661,0.3156,-0.4047,-0.8566,1.00
8.509665,0.3109,-0.4010,-0.8564,1.00
8.526823,0.3083,-0.4002,-0.8615,1.00
8.543027,0.3065,-0.4037,-0.8643,1.00
8.564411,0.3070,-0.4047,-0.8667,1.00
8.575840,0.3080,-0.4059,-0.8674,1.01
8.611897,0.3051,-0.4032,-0.8610,1.00
8.626465,0.3039,-0.4000,-0.8622,1.00
8.646353,0.3044,-0.3993,-0.8633,1.00
8.659794,0.3019,-0.4014,-0.8659,1.00
8.692406,0.3014,-0.4014,-0.8640,1.00
8.710303,0.3029,-0.4030,-0.8635,1.00
8.727519,0.3009,-0.3998,-0.8643,1.00
8.744187,0.2985,-0.3998,-0.8650,1.00
8.768901,0.2955,-0.4022,-0.8662,1.00
8.792874,0.2958,-0.4032,-0.8682,1.00
8.809253,0.2929,-0.4035,-0.8701,1.00
8.825894,0.2923,-0.4044,-0.8679,1.00
8.846080,0.2918,-0.4007,-0.8720,1.00
8.860795,0.2904,-0.4002,-0.8752,1.01
8.892595,0.2909,-0.3998,-0.8682,1.00
8.910676,0.2904,-0.4017,-0.8713,1.00
8.926247,0.2897,-0.4007,-0.8687,1.00
8.941819,0.2902,-0.4010,-0.8718,1.00
8.966682,0.2890,-0.4002,-0.8720,1.00
9.001061,0.2880,-0.4007,-0.8677,1.00
9.008124,0.2902,-0.4022,-0.8687,1.00
9.025078,0.2906,-0.4010,-0.8687,1.00
9.044573,0.2911,-0.3993,-0.8708,1.00
9.065996,0.2895,-0.4007,-0.8718,1.00
9.092155,0.2895,-0.4019,-0.8733,1.00
9.109412,0.2929,-0.4012,-0.8701,1.00
9.125676,0.2927,-0.4010,-0.8691,1.00
9.163286,0.2931,-0.4017,-0.8671,1.00
9.175693,0.2951,-0.3988,-0.8659,1.00
9.192433,0.2955,-0.4024,-0.8682,1.00
9.208074,0.2914,-0.4002,-0.8708,1.00
9.226375,0.2941,-0.4017,-0.8731,1.01
9.250738,0.3007,-0.4035,-0.8740,1.01
9.277035,0.3056,-0.3988,-0.8533,0.99
9.291535,0.3065,-0.3954,-0.8496,0.99
9.310537,0.2995,-0.3944,-0.8640,1.00
9.349747,0.2953,-0.4037,-0.8738,1.01
9.350585,0.2953,-0.4037,-0.8738,1.01
9.375212,0.2980,-0.4061,-0.8633,1.00
9.392836,0.3014,-0.4049,-0.8655,1.00
9.408981,0.3016,-0.4054,-0.8622,1.00
9.443996,0.3026,-0.4027,-0.8662,1.00
9.463360,0.3053,-0.4014,-0.8662,1.00
9.480332,0.3065,-0.4007,-0.8640,1.00
9.491521,0.3070,-0.4002,-0.8640,1.00
9.509798,0.3072,-0.4000,-0.8620,1.00
9.544650,0.3109,-0.4027,-0.8601,1.00
9.557283,0.3129,-0.4010,-0.8594,1.00
9.573928,0.3144,-0.4007,-0.8596,1.00
9.592981,0.3124,-0.3995,-0.8618,1.00
9.625886,0.3124,-0.4005,-0.8618,1.00
9.641562,0.3129,-0.4027,-0.8606,1.00
9.662509,0.3160,-0.4047,-0.8613,1.00
9.674544,0.3195,-0.4037,-0.8603,1.00
9.691807,0.3183,-0.4042,-0.8540,1.00
