time,gFx,gFy,gFz,TgF
4.251752,0.7656,0.2072,0.1474,0.81
4.267510,0.8369,0.1130,0.2123,0.87
4.289462,0.9395,0.0525,0.2814,0.98
4.305599,0.9564,0.0731,0.3386,1.02
4.317793,0.9661,0.0909,0.3648,1.04
4.350913,0.9344,0.2908,0.3972,1.06
4.368180,0.8976,0.3585,0.3760,1.04
4.389877,0.8284,0.3825,0.3333,0.97
4.405810,0.7341,0.3748,0.2958,0.88
4.436262,0.5721,0.2493,0.2341,0.67
4.451235,0.5606,0.2072,0.1820,0.62
4.467614,0.5585,0.1645,0.1505,0.60
4.488054,0.6114,0.1305,0.1559,0.64
4.502350,0.6818,0.1425,0.1852,0.72
4.533759,0.7131,0.2376,0.2282,0.79
4.550714,0.7548,0.2647,0.2133,0.83
4.567900,0.8147,0.3040,0.1810,0.89
4.587650,0.8633,0.3800,0.2169,0.97
4.618084,0.9542,0.4503,0.2632,1.09
4.633573,1.0048,0.4550,0.2910,1.14
4.658101,1.1264,0.5090,0.4317,1.31
4.667113,1.2335,0.5719,0.4507,1.43
4.685689,1.2969,0.6023,0.6086,1.55
4.717166,1.3307,0.6443,0.4430,1.54
4.732986,1.0686,0.5828,0.5544,1.34
4.752393,0.9026,0.5038,0.5199,1.16
4.767376,0.8010,0.3853,0.4935,1.02
4.787823,0.7278,0.2507,0.4945,0.91
4.817258,0.7060,0.1391,0.5280,0.89
4.833123,0.7485,0.1816,0.5059,0.92
4.850286,0.7721,0.2421,0.5043,0.95
4.873143,0.7717,0.3118,0.4524,0.95
4.888550,0.7526,0.3380,0.4168,0.92
4.918411,0.7087,0.2966,0.3389,0.84
4.933034,0.7118,0.2483,0.3235,0.82
4.949851,0.6952,0.1676,0.3081,0.78
4.970820,0.6871,0.0377,0.2700,0.74
4.999282,0.6901,-0.0490,0.2565,0.74
5.017898,0.7148,-0.0133,0.3186,0.78
5.033183,0.7311,0.0650,0.3611,0.82
5.051276,0.7463,0.1622,0.3872,0.86
5.087918,0.7504,0.2463,0.3806,0.88
5.103106,0.7835,0.2397,0.3687,0.90
5.118687,0.8152,0.1957,0.3780,0.92
