time,gFx,gFy,gFz,TgF
6.198815,0.8298,0.0929,0.3217,0.89
6.215924,0.9354,0.0916,0.3338,1.00
6.232141,0.9689,0.0846,0.3168,1.02
6.253891,0.9039,0.0372,0.3326,0.96
6.282385,0.8682,0.0988,0.3320,0.93
6.300858,0.8597,0.2134,0.5773,1.06
6.315793,0.8289,0.2854,0.6921,1.12
6.332667,1.0092,0.4305,0.8925,1.41
6.370264,1.3714,0.5055,0.6049,1.58
6.386449,1.2415,0.3377,0.4701,1.37
6.398526,1.1923,0.3474,0.5074,1.34
6.415463,1.2396,0.3800,0.7368,1.49
6.453225,1.2923,0.3357,0.7666,1.54
6.469906,1.1726,0.3534,0.5932,1.36
6.484654,1.0516,0.3509,0.4612,1.20
6.498037,0.9782,0.3548,0.3582,1.10
6.514799,0.9007,0.3438,0.2881,1.01
6.550189,0.7891,0.2810,0.3091,0.89
6.569598,0.7160,0.2129,0.3205,0.81
6.586358,0.6540,0.1631,0.2912,0.73
6.598005,0.6173,0.1479,0.2690,0.69
6.615531,0.5919,0.1526,0.2321,0.65
6.649518,0.5836,0.1731,0.2280,0.65
6.673267,0.5769,0.1889,0.2616,0.66
6.692666,0.5880,0.1708,0.2672,0.67
6.702679,0.5972,0.1554,0.2702,0.67
6.731883,0.6002,0.1317,0.2878,0.68
6.748140,0.5848,0.1469,0.3264,0.69
6.769650,0.4919,0.1622,0.3445,0.62
6.786888,0.4409,0.1489,0.3156,0.56
6.799108,0.4915,0.1319,0.2719,0.58
6.831427,0.7211,0.2207,0.2578,0.80
6.848327,0.8697,0.3623,0.3396,1.00
6.868914,0.9745,0.4720,0.3012,1.12
6.883827,0.9742,0.3616,0.2313,1.06
6.914301,1.0380,0.2952,0.1461,1.09
6.931898,1.0730,0.4379,0.3122,1.20
6.948654,1.0043,0.4782,1.0950,1.56
6.971505,1.5755,0.4669,1.2909,2.09
6.993635,1.7175,0.2961,1.2511,2.15
7.013897,1.4279,0.3937,0.9831,1.78
7.030785,1.3854,0.3848,0.9823,1.74
7.047702,1.2009,0.3641,0.7058,1.44
7.067581,1.0786,0.2913,0.3769,1.18
7.091094,0.9498,0.1598,0.1945,0.98
7.114846,0.8145,0.0387,0.2805,0.86
7.133468,0.7439,-0.0118,0.3571,0.83
7.147839,0.7282,0.0020,0.4080,0.83
7.168839,0.7339,0.0809,0.4649,0.87
7.188074,0.7346,0.1796,0.4612,0.89
7.214773,0.7111,0.2412,0.4281,0.86
7.230870,0.6742,0.2327,0.4410,0.84
7.252695,0.6838,0.2146,0.4036,0.82
7.268523,0.6862,0.1696,0.3816,0.80
7.290911,0.7404,0.1112,0.3506,0.83
7.315299,0.8371,0.0636,0.3821,0.92
7.330659,0.8858,0.0252,0.4044,0.97
7.349618,0.8985,-0.0038,0.4358,1.00
7.388881,0.8189,0.0949,0.3410,0.89
7.389326,0.8189,0.0949,0.3410,0.89
7.408819,0.8108,0.1523,0.3108,0.88
7.429884,0.9141,0.2006,0.3137,0.99
7.449632,0.9601,0.2160,0.2563,1.02
7.485050,0.9100,0.1466,0.2910,0.97
7.500135,0.9246,0.1163,0.2937,0.98
7.513721,0.9547,0.0865,0.3108,1.01
7.529901,0.9933,0.0501,0.3252,1.05
7.547219,1.0421,0.0369,0.3338,1.09
7.569876,1.1392,0.0389,0.4134,1.21
7.592331,1.1128,0.0387,0.4368,1.20
7.614325,1.0429,0.0199,0.3939,1.11
7.630117,0.9437,0.0094,0.3252,1.00
7.663549,1.0026,0.2579,0.7146,1.26
7.684807,0.8068,0.2514,0.8374,1.19
7.707373,0.8914,0.1640,0.7070,1.15
7.714259,0.9686,0.1901,0.6999,1.21
7.729738,0.9843,0.2351,0.7491,1.26
7.767044,0.9698,0.4606,1.0491,1.50
7.786497,1.0085,0.4137,1.1343,1.57
7.796787,1.0004,0.3736,1.1311,1.56
7.812878,0.9354,0.3900,1.0349,1.45
7.845977,0.7223,0.5248,0.6972,1.13
7.864246,0.6109,0.5095,0.5358,0.96
7.885026,0.6137,0.4261,0.4705,0.88
7.901767,0.6254,0.3492,0.4214,0.83
7.912814,0.6258,0.3164,0.4016,0.81
7.946414,0.6969,0.1920,0.4200,0.84
7.965246,0.7160,0.1491,0.4278,0.85
7.983830,0.7463,0.1501,0.4366,0.88
7.997989,0.7541,0.1650,0.4216,0.88
8.014075,0.7467,0.1540,0.3962,0.86
8.045243,0.7423,0.1496,0.3943,0.85
8.062048,0.7204,0.1696,0.3983,0.84
8.084380,0.6940,0.1875,0.3804,0.81
8.101672,0.6866,0.1978,0.3606,0.80
8.128662,0.6549,0.1945,0.3042,0.75
8.146209,0.6762,0.1877,0.2824,0.76
8.161957,0.7043,0.2190,0.2925,0.79
8.184579,0.7318,0.2356,0.3019,0.83
8.199656,0.6971,0.2253,0.2970,0.79
8.228489,0.5921,0.1542,0.2052,0.65
8.245791,0.6109,0.1845,0.1817,0.66
8.261571,0.7024,0.2265,0.2131,0.77
8.290087,0.7243,0.1725,0.2311,0.78
8.306827,0.7383,0.1039,0.2172,0.78
8.328535,0.7429,0.1181,0.1828,0.77
8.346490,0.8743,0.1913,0.2084,0.92
8.363850,0.9850,0.2123,0.2336,1.03
8.382458,0.9657,0.1904,0.2734,1.02
8.398882,0.9117,0.1569,0.2866,0.97
8.428375,0.9205,0.2542,0.1873,0.97
8.445639,0.9500,0.2964,0.1307,1.00
8.465728,0.9713,0.2605,0.1451,1.02
8.483976,0.9796,0.2639,0.1461,1.02
8.512036,0.5633,0.3978,0.8028,1.06
8.528325,0.4807,0.4513,1.3107,1.47
8.545275,0.9938,0.6721,2.0388,2.37
8.567247,2.6089,0.1032,1.4861,3.00
8.587402,1.2058,0.0015,1.7111,2.09
8.612301,0.7297,0.2730,1.1859,1.42
8.627882,0.7935,0.2539,0.7982,1.15
8.644919,0.8343,0.3572,0.3017,0.96
8.669038,0.7998,0.1987,0.0718,0.83
8.690103,0.8401,0.0592,0.1337,0.85
8.711202,0.9181,-0.1379,0.3801,1.00
8.728817,0.8909,-0.1408,0.7021,1.14
8.746933,0.8576,0.0110,0.6836,1.10
8.767190,0.8406,0.2004,0.6130,1.06
8.800401,0.7318,0.3963,0.5418,0.99
8.811358,0.7020,0.3655,0.5343,0.95
8.828016,0.6488,0.2651,0.4847,0.85
8.844390,0.5806,0.2136,0.4302,0.75
8.866592,0.5418,0.1275,0.3345,0.65
8.894914,0.5394,0.0702,0.3667,0.66
8.910997,0.4927,0.0115,0.3813,0.62
8.927862,0.5298,-0.0299,0.3418,0.63
8.969552,0.6053,0.0411,0.3103,0.68
8.969902,0.6053,0.0411,0.3103,0.68
8.995523,0.6691,0.1486,0.3193,0.76
9.011088,0.6312,0.1777,0.3931,0.76
9.027352,0.6847,0.1936,0.3677,0.80
9.065981,0.7719,0.2625,0.1454,0.83
9.083070,0.8252,0.2432,0.0885,0.86
9.093578,0.8093,0.2170,0.1373,0.85
9.110640,0.7455,0.1254,0.2714,0.80
9.127660,0.6887,0.0406,0.3633,0.78
9.164792,0.9764,0.2329,0.7962,1.28
9.180033,1.0624,0.3511,0.8770,1.42
9.194055,1.3004,0.4631,0.9804,1.69
9.210284,1.4140,0.6013,0.8123,1.74
9.243758,1.3507,0.7450,0.7689,1.72
9.260067,1.3065,0.5258,0.7915,1.62
9.282329,1.2980,0.3157,0.8311,1.57
