time,gFx,gFy,gFz,TgF
2.495309,1.0033,-0.0583,-0.0013,1.00
2.511510,1.0029,-0.0626,-0.0016,1.00
2.552870,1.0045,-0.0675,0.0014,1.01
2.554352,1.0045,-0.0675,0.0014,1.01
2.578209,0.9994,-0.0643,0.0044,1.00
2.595935,0.9967,-0.0631,0.0039,1.00
2.610957,0.9945,-0.0616,0.0030,1.00
2.650931,0.9987,-0.0619,-0.0001,1.00
2.660899,0.9980,-0.0621,0.0017,1.00
2.677859,0.9964,-0.0626,0.0010,1.00
2.694289,0.9999,-0.0626,0.0012,1.00
2.728288,1.0085,-0.0690,0.0007,1.01
2.745193,1.0055,-0.0695,-0.0001,1.01
2.765998,1.0038,-0.0690,-0.0004,1.01
2.778565,1.0004,-0.0672,0.0024,1.00
2.793767,0.9955,-0.0643,0.0026,1.00
2.826843,0.9957,-0.0604,0.0026,1.00
2.844019,1.0004,-0.0621,0.0007,1.00
2.862463,1.0011,-0.0641,0.0012,1.00
2.876891,1.0033,-0.0636,0.0032,1.01
2.893677,1.0026,-0.0643,-0.0008,1.00
2.927565,1.0016,-0.0623,0.0026,1.00
2.943607,0.9992,-0.0621,0.0026,1.00
2.965807,0.9984,-0.0611,0.0037,1.00
2.978853,0.9977,-0.0587,0.0014,1.00
3.010958,1.0004,-0.0611,0.0019,1.00
3.026739,1.0001,-0.0631,0.0012,1.00
3.043213,0.9989,-0.0655,0.0010,1.00
3.066425,0.9975,-0.0683,0.0030,1.00
3.077214,0.9987,-0.0692,0.0042,1.00
3.111403,1.0053,-0.0680,0.0032,1.01
3.128257,1.0053,-0.0655,0.0035,1.01
3.143551,1.0036,-0.0667,0.0039,1.01
3.164544,1.0001,-0.0667,0.0061,1.00
3.177040,1.0018,-0.0660,0.0035,1.00
3.209462,0.9996,-0.0641,0.0007,1.00
3.227061,0.9987,-0.0643,0.0014,1.00
3.243615,0.9975,-0.0646,0.0017,1.00
3.266389,1.0013,-0.0636,0.0073,1.00
3.293315,1.0050,-0.0636,0.0000,1.01
3.310269,1.0026,-0.0663,0.0042,1.00
3.328554,1.0001,-0.0643,0.0056,1.00
3.342992,0.9989,-0.0643,0.0049,1.00
3.363790,0.9975,-0.0631,0.0039,1.00
3.392883,0.9982,-0.0667,0.0010,1.00
3.408895,1.0004,-0.0648,0.0044,1.00
3.426768,0.9987,-0.0623,0.0081,1.00
3.445211,0.9987,-0.0636,0.0081,1.00
3.467211,1.0004,-0.0639,0.0063,1.00
3.493290,1.0031,-0.0665,0.0042,1.01
3.510490,1.0045,-0.0658,0.0035,1.01
3.525671,1.0036,-0.0678,0.0026,1.01
3.543467,1.0008,-0.0675,0.0044,1.00
3.581084,0.9980,-0.0675,0.0017,1.00
3.592933,0.9992,-0.0690,0.0051,1.00
3.609295,0.9987,-0.0685,0.0054,1.00
3.627499,0.9994,-0.0663,0.0056,1.00
3.662864,1.0026,-0.0658,0.0049,1.00
3.675301,1.0011,-0.0643,0.0056,1.00
3.692663,1.0013,-0.0646,0.0081,1.00
3.709833,1.0033,-0.0623,0.0068,1.01
3.726074,1.0033,-0.0641,0.0051,1.01
3.761549,1.0045,-0.0688,0.0084,1.01
3.774875,1.0011,-0.0665,0.0051,1.00
3.792031,0.9972,-0.0663,0.0117,1.00
